LATITUDE;LONGITUDE;CLIENT_LIST;CLIENT_WEIGHT;OWN
4.66;-74.049;21306;1;0
4.741;-74.108;"15008;13185";2;0
4.718;-74.092;"10255;6008";2;0
4.708;-74.105;1251;1;0
4.742;-74.126;"17614;16069;20827;2408;1596";5;0
4.543;-74.115;4998;1;0
4.575;-74.245;"5233;309";2;0
4.642;-74.166;3629;1;0
4.584;-74.101;10051;1;0
4.612;-74.204;910;1;0
4.675;-74.062;5522;1;0
4.754;-74.048;21670;1;0
4.808;-74.212;3180;1;0
4.633;-74.065;"16633;5199";2;0
5.012;-74.47;"20323;20079;20319";3;0
4.646;-74.071;7264;1;0
4.653;-74.079;2081;1;0
4.647;-74.168;2445;1;0
4.626;-74.169;"16336;8839;18382;16196;16342;426;392";7;0
4.654;-74.077;7162;1;0
4.723;-74.045;7741;1;0
4.628;-74.187;"4903;4713";2;0
4.673;-74.137;15699;1;0
4.58;-74.109;"7476;6029";2;0
4.716;-74.058;"2015;12046";2;0
4.634;-74.197;5679;1;0
4.576;-74.102;"5948;17507";2;0
4.65;-74.14;12196;1;0
4.716;-74.215;3690;1;0
4.574;-74.16;19366;1;0
4.736;-74.016;21663;1;0
4.677;-74.053;21713;1;0
4.962;-73.918;18791;1;0
4.703;-74.053;12144;1;0
4.672;-74.125;"14563;14562";2;0
4.586;-74.092;12337;1;0
4.71;-74.119;3599;1;0
4.722;-74.071;10437;1;0
4.671;-74.101;14429;1;0
4.517;-74.116;704;1;0
4.558;-74.116;12842;1;0
4.568;-74.169;12688;1;0
4.576;-74.21;15594;1;0
4.668;-74.055;1892;1;0
4.74;-74.03;"6332;686";2;0
4.705;-74.236;21931;1;0
4.759;-74.046;6162;1;0
4.589;-74.1;"6205;10276;7339;7706";4;0
4.574;-74.214;18309;1;0
4.613;-74.142;"9727;9728";2;0
4.568;-74.165;12652;1;0
4.628;-74.199;5306;1;0
4.721;-73.966;21065;1;0
4.766;-74.029;14369;1;0
4.684;-74.143;15578;1;0
4.743;-74.269;20695;1;0
4.602;-74.136;1778;1;0
4.715;-74.072;"18386;13787";2;0
4.558;-74.209;7295;1;0
4.723;-74.229;16445;1;0
4.579;-74.248;"2067;2919;11503";3;0
4.554;-74.137;"4720;16743";2;0
4.609;-74.123;16659;1;0
4.582;-74.189;"15621;1862";2;0
4.699;-74.129;"2843;2830";2;0
4.56;-74.121;"9573;15304";2;0
4.739;-74.085;18421;1;0
4.736;-74.272;"15143;15130";2;0
4.568;-74.228;13741;1;0
4.707;-74.208;16282;1;0
4.63;-74.136;2010;1;0
4.545;-74.091;2968;1;0
4.578;-74.101;2546;1;0
4.754;-74.05;6024;1;0
4.711;-74.126;2971;1;0
4.568;-74.12;6844;1;0
4.659;-74.062;4365;1;0
4.587;-74.216;6450;1;0
4.617;-74.189;"336;535";2;0
4.693;-74.06;20588;1;0
4.654;-74.063;18422;1;0
4.605;-74.179;17308;1;0
4.602;-74.094;7491;1;0
4.651;-74.083;9799;1;0
4.624;-74.199;8;1;0
4.707;-74.13;6800;1;0
4.603;-74.082;7212;1;0
4.671;-74.097;6155;1;0
4.688;-74.09;20786;1;0
4.677;-74.058;6848;1;0
4.645;-74.178;2899;1;0
4.563;-74.23;14762;1;0
4.62;-74.198;12986;1;0
5.194;-73.146;6638;1;0
4.514;-74.115;"6121;4195";2;0
4.626;-74.191;4765;1;0
4.619;-74.109;506;1;0
4.749;-74.054;"4364;13362";2;0
4.489;-74.113;"1520;11777";2;0
4.634;-74.072;21042;1;0
4.743;-74.062;18539;1;0
4.637;-74.064;4890;1;0
4.58;-74.138;7845;1;0
4.681;-74.138;7087;1;0
4.545;-74.105;9259;1;0
4.615;-74.195;6596;1;0
4.675;-74.097;"6842;88";2;0
4.605;-74.143;3230;1;0
4.586;-74.208;"8042;8043";2;0
4.587;-74.185;2070;1;0
4.75;-74.113;"17763;2998;3348";3;0
4.739;-74.107;2804;1;0
4.575;-74.112;281;1;0
4.657;-74.117;21987;1;0
4.693;-74.167;22065;1;0
4.597;-74.197;"401;402";2;0
4.692;-74.067;"13742;1756";2;0
4.628;-74.067;5927;1;0
4.649;-74.121;22285;1;0
4.69;-74.041;20228;1;0
4.508;-74.11;788;1;0
4.589;-74.113;13612;1;0
4.694;-74.173;"7979;7878;7197";3;0
4.744;-74.129;4368;1;0
4.628;-74.181;5329;1;0
4.688;-74.15;2153;1;0
4.757;-74.099;"4322;13952";2;0
4.574;-74.12;3826;1;0
4.75;-74.098;564;1;0
4.584;-74.072;5479;1;0
4.573;-74.218;6897;1;0
4.605;-74.073;7629;1;0
5.036;-73.995;1028;1;0
4.642;-74.163;3625;1;0
4.592;-74.172;"533;21802";2;0
4.613;-74.198;"1621;19906";2;0
4.869;-74.057;17029;1;0
4.859;-74.135;19553;1;0
4.852;-74.265;19376;1;0
4.665;-74.07;"20520;585";2;0
4.611;-74.132;19379;1;0
4.625;-74.197;19842;1;0
4.602;-74.081;7494;1;0
4.56;-74.128;3470;1;0
4.574;-74.125;15196;1;0
4.67;-74.122;15201;1;0
4.625;-74.166;12338;1;0
4.567;-74.124;15191;1;0
4.574;-74.126;18770;1;0
4.749;-74.057;14640;1;0
4.694;-74.066;523;1;0
4.725;-74.072;615;1;0
4.61;-74.204;13605;1;0
4.679;-74.17;13878;1;0
4.696;-74.088;12032;1;0
4.583;-74.159;365;1;0
4.579;-74.202;"2107;11116";2;0
4.612;-74.16;3070;1;0
4.602;-74.098;14531;1;0
4.603;-74.181;21796;1;0
4.667;-74.013;21015;1;0
4.666;-74.137;20915;1;0
4.759;-74.097;486;1;0
4.727;-74.089;18769;1;0
4.713;-74.053;21254;1;0
4.742;-74.062;9837;1;0
4.654;-74.092;8682;1;0
4.742;-74.058;9478;1;0
4.707;-74.133;9925;1;0
4.807;-74.098;12231;1;0
4.754;-74.071;13870;1;0
4.581;-74.219;20018;1;0
4.54;-74.107;"16158;16174;14320;16190";4;0
4.576;-74.164;"9935;15643";2;0
4.606;-74.141;13797;1;0
4.728;-74.064;20840;1;0
4.527;-74.091;6963;1;0
4.532;-74.115;7691;1;0
4.562;-74.235;9209;1;0
4.581;-74.204;13021;1;0
4.58;-74.094;1622;1;0
4.733;-74.105;746;1;0
4.644;-74.073;986;1;0
4.962;-74.435;20929;1;0
4.659;-74.069;2563;1;0
4.578;-74.125;"14993;12954";2;0
4.614;-74.196;10903;1;0
4.862;-74.058;3908;1;0
4.603;-74.183;12510;1;0
4.619;-74.204;13460;1;0
4.488;-74.261;593;1;0
4.624;-74.164;4233;1;0
4.562;-74.088;7568;1;0
4.665;-74.062;21012;1;0
4.578;-74.158;873;1;0
5.005;-73.868;2354;1;0
4.505;-74.1;10664;1;0
4.919;-74.02;16203;1;0
4.571;-74.077;18719;1;0
4.708;-74.221;17154;1;0
4.703;-74.078;19370;1;0
4.611;-74.117;13990;1;0
4.643;-74.073;13943;1;0
4.687;-74.039;14083;1;0
4.656;-74.111;10495;1;0
4.596;-74.142;"10600;10599";2;0
4.541;-74.145;1213;1;0
4.584;-74.199;369;1;0
4.753;-74.099;19873;1;0
4.64;-74.201;10088;1;0
4.557;-74.146;13343;1;0
4.545;-74.169;2434;1;0
4.618;-74.164;3131;1;0
4.571;-74.217;14894;1;0
4.574;-74.156;15380;1;0
4.717;-74.053;"14826;9755;14932;534";4;0
4.758;-74.04;10576;1;0
4.577;-74.104;"210;2385;1219";3;0
4.715;-74.128;11896;1;0
4.762;-74.022;5899;1;0
4.579;-74.142;5816;1;0
4.656;-74.064;"6996;17402;5427;17400;6153";5;0
4.714;-74.099;"5244;6685;605;9661;6072;17574;5261;722";8;0
4.857;-74.073;17383;1;0
4.686;-74.104;8778;1;0
4.964;-73.915;"19727;20452";2;0
4.625;-74.147;3841;1;0
4.584;-74.192;8432;1;0
4.522;-74.12;"5765;5800;5914";3;0
4.747;-74.12;"2710;14454;14430";3;0
4.597;-74.101;14340;1;0
4.581;-74.189;367;1;0
4.582;-74.13;"7821;17030";2;0
4.743;-74.065;7338;1;0
4.564;-74.094;5431;1;0
4.525;-74.12;6652;1;0
4.568;-74.121;12921;1;0
4.571;-74.125;"16443;15350";2;0
4.638;-74.067;3440;1;0
4.561;-74.124;"21861;232";2;0
4.601;-74.128;"1233;7612";2;0
4.713;-74.21;"16169;18954;3624;15051;16601;18952";6;0
4.618;-74.165;6299;1;0
4.579;-74.155;10175;1;0
4.698;-74.075;1043;1;0
4.647;-74.147;6019;1;0
4.607;-74.225;7195;1;0
4.588;-74.107;5324;1;0
4.646;-74.166;9285;1;0
4.623;-74.199;6664;1;0
4.684;-74.092;"2062;21300";2;0
4.681;-74.049;1680;1;0
4.714;-74.097;20841;1;0
4.745;-74.125;"2704;14464";2;0
4.674;-74.108;7398;1;0
4.562;-74.145;"9907;1683";2;0
4.646;-74.055;"15696;4704";2;0
4.577;-74.114;3253;1;0
4.73;-74.036;7661;1;0
4.615;-74.152;7165;1;0
4.608;-74.18;"327;6468";2;0
4.536;-74.087;"3465;3464";2;0
4.609;-74.207;52;1;0
4.543;-74.171;19306;1;0
4.634;-74.119;"19719;904";2;0
4.57;-74.078;12024;1;0
4.694;-74.168;2064;1;0
4.725;-74.076;14895;1;0
4.684;-74.064;13401;1;0
4.632;-74.182;18647;1;0
4.513;-74.111;"17971;5803";2;0
4.744;-74.099;"16162;4346";2;0
4.633;-74.076;"7249;7326";2;0
4.729;-74.075;20768;1;0
4.532;-74.148;22297;1;0
4.549;-74.162;"8097;11824;15439;729;1032";5;0
4.692;-74.101;"3383;9366;9365";3;0
4.749;-74.062;8225;1;0
4.574;-74.179;457;1;0
4.493;-74.104;"1566;1569";2;0
4.578;-74.081;181;1;0
4.615;-74.144;6718;1;0
4.578;-74.093;695;1;0
4.615;-74.177;4652;1;0
4.684;-74.051;"12363;10471;9216;9673;9321;11685;10351;12404";8;0
4.626;-74.195;3053;1;0
4.65;-74.162;1088;1;0
4.575;-74.155;9842;1;0
4.584;-74.081;5631;1;0
4.708;-74.115;"4485;15685";2;0
4.619;-74.097;15086;1;0
4.585;-74.127;"4764;4483;17921";3;0
4.567;-74.145;10095;1;0
4.739;-74.025;"13924;10665";2;0
4.752;-74.12;17475;1;0
4.762;-74.03;21051;1;0
4.671;-74.072;20521;1;0
4.577;-74.112;18690;1;0
5.028;-73.996;"19481;15069";2;0
4.619;-74.071;"19545;8002";2;0
4.619;-74.176;801;1;0
4.862;-74.062;17050;1;0
4.722;-74.119;588;1;0
4.557;-74.087;"12382;13949";2;0
4.711;-74.132;14451;1;0
4.575;-74.122;"12793;934;6673";3;0
4.582;-74.214;"807;245;15674;7765";4;0
4.573;-74.125;14975;1;0
4.65;-74.06;16922;1;0
4.991;-73.874;19392;1;0
4.608;-74.129;477;1;0
4.59;-74.157;1418;1;0
4.729;-74.053;5425;1;0
4.609;-74.074;20897;1;0
4.852;-74.27;18683;1;0
4.648;-74.059;21992;1;0
4.592;-74.199;386;1;0
4.592;-74.202;1677;1;0
4.596;-74.117;5697;1;0
4.687;-74.167;5006;1;0
4.726;-74.049;"1755;21708";2;0
4.593;-74.086;10533;1;0
4.694;-74.092;4352;1;0
4.594;-74.115;"8292;18893";2;0
4.631;-74.188;1598;1;0
4.497;-74.103;"17231;5609";2;0
4.693;-74.085;17948;1;0
4.651;-74.074;"2007;12952";2;0
4.744;-74.045;"13372;14675";2;0
4.754;-74.1;"14440;1218";2;0
4.6;-74.19;"8368;8367";2;0
4.563;-74.086;13458;1;0
4.648;-74.054;13880;1;0
4.721;-74.093;"2001;2151;7440";3;0
4.564;-74.09;"11821;18371;20703";3;0
4.763;-74.038;"10005;12665";2;0
4.919;-74.032;14635;1;0
4.717;-74.124;12588;1;0
4.635;-74.183;4495;1;0
4.674;-74.081;12360;1;0
4.641;-74.187;12756;1;0
4.685;-74.064;13543;1;0
4.692;-74.173;"2054;13560";2;0
4.708;-74.126;10676;1;0
4.668;-74.115;14516;1;0
4.601;-74.094;14055;1;0
4.621;-74.172;3216;1;0
4.725;-74.057;1158;1;0
4.621;-74.193;"1462;11514";2;0
4.76;-74.015;4199;1;0
4.583;-74.207;5177;1;0
4.564;-74.125;"4203;19508";2;0
4.724;-74.09;"1663;5366;5565";3;0
4.547;-74.148;"10206;5826;10187";3;0
4.649;-74.134;18026;1;0
4.563;-74.128;11394;1;0
4.717;-74.091;6370;1;0
4.699;-74.076;14611;1;0
4.642;-74.164;3138;1;0
4.718;-74.089;16404;1;0
4.699;-74.125;22138;1;0
5.026;-73.991;19673;1;0
4.726;-74.217;"19062;2949;15041";3;0
4.741;-74.088;19201;1;0
4.557;-74.122;465;1;0
4.509;-74.108;13652;1;0
4.72;-74.087;13358;1;0
4.55;-74.095;7277;1;0
4.608;-74.089;18047;1;0
4.54;-74.151;8201;1;0
4.711;-74.104;"8788;4078;8787";3;0
4.719;-74.225;1174;1;0
4.512;-74.111;1476;1;0
4.736;-74.104;"7459;4299";2;0
4.54;-74.091;6181;1;0
4.693;-74.067;17100;1;0
4.697;-74.039;7238;1;0
4.749;-74.052;13743;1;0
4.552;-74.152;"8269;3946;3950";3;0
4.628;-74.174;5404;1;0
4.738;-74.084;4337;1;0
4.607;-74.096;6717;1;0
4.639;-74.078;8049;1;0
4.646;-74.164;"9247;9248";2;0
4.703;-74.092;9921;1;0
4.537;-74.14;"5894;5905";2;0
4.672;-74.145;2187;1;0
4.676;-74.085;6923;1;0
4.687;-74.148;2156;1;0
4.613;-74.196;"214;18984";2;0
4.715;-74.122;"2282;4707";2;0
4.586;-74.095;7652;1;0
4.683;-74.106;"4918;17185";2;0
4.54;-74.155;9554;1;0
4.621;-74.184;6501;1;0
4.614;-74.165;"16143;963;20554";3;0
4.747;-74.092;15393;1;0
4.649;-74.152;2966;1;0
4.75;-74.054;6326;1;0
4.599;-74.074;8801;1;0
4.643;-74.078;7715;1;0
4.508;-74.116;12920;1;0
4.52;-74.121;1351;1;0
4.555;-74.092;6207;1;0
4.564;-74.186;15462;1;0
4.566;-74.15;5152;1;0
4.665;-74.144;13336;1;0
4.68;-74.17;7286;1;0
4.636;-74.169;"1908;17178";2;0
4.562;-74.101;6095;1;0
4.749;-74.051;13753;1;0
4.715;-74.054;13764;1;0
4.571;-74.102;15991;1;0
4.688;-74.052;"15960;16120";2;0
4.733;-74.05;19738;1;0
4.61;-74.135;18034;1;0
4.609;-74.172;"20248;20015";2;0
4.603;-74.135;20508;1;0
4.587;-74.189;7108;1;0
4.635;-74.067;7834;1;0
4.538;-74.155;9821;1;0
4.539;-74.146;"7988;4793";2;0
4.63;-74.118;9646;1;0
4.747;-74.109;14179;1;0
4.59;-74.071;1307;1;0
4.659;-74.051;305;1;0
4.586;-74.088;6106;1;0
4.558;-74.119;"11334;11903";2;0
4.742;-74.055;13846;1;0
4.618;-74.101;13745;1;0
4.505;-74.113;2767;1;0
4.702;-74.103;43;1;0
4.711;-74.072;3103;1;0
4.748;-74.072;2412;1;0
4.608;-74.191;6223;1;0
4.703;-74.051;21784;1;0
4.699;-74.071;20290;1;0
4.681;-74.102;10168;1;0
4.591;-74.147;11414;1;0
4.685;-74.088;12733;1;0
4.547;-74.112;15013;1;0
4.736;-74.277;18022;1;0
4.742;-74.125;13469;1;0
4.714;-74.1;13881;1;0
4.624;-74.187;"843;11617";2;0
4.617;-74.163;3733;1;0
4.569;-74.24;126;1;0
4.552;-74.085;"1144;11978";2;0
4.557;-74.121;4689;1;0
4.677;-74.05;3563;1;0
4.621;-74.128;3310;1;0
4.74;-74.129;17545;1;0
4.732;-74.09;3371;1;0
4.722;-74.086;3930;1;0
4.573;-74.214;7096;1;0
4.642;-74.173;818;1;0
4.604;-74.081;6164;1;0
4.548;-74.096;7533;1;0
4.678;-74.082;2368;1;0
4.61;-74.223;18917;1;0
4.605;-74.079;17259;1;0
4.612;-74.143;14277;1;0
4.498;-74.108;5620;1;0
4.615;-74.175;4108;1;0
4.593;-74.194;699;1;0
4.671;-74.075;15545;1;0
4.612;-74.086;3275;1;0
4.55;-74.137;8131;1;0
4.712;-74.124;3840;1;0
4.586;-74.089;20019;1;0
4.745;-74.038;20708;1;0
4.507;-74.1;"10372;10371";2;0
4.658;-74.064;16741;1;0
4.646;-74.173;11349;1;0
4.65;-74.133;12737;1;0
4.746;-74.053;17823;1;0
4.573;-74.182;6375;1;0
4.636;-74.177;4887;1;0
4.578;-74.096;1259;1;0
4.87;-74.061;21060;1;0
4.582;-74.209;8030;1;0
4.575;-74.24;383;1;0
4.588;-74.09;14358;1;0
4.711;-74.098;19683;1;0
4.637;-74.153;22179;1;0
4.685;-74.101;683;1;0
4.742;-74.035;14113;1;0
4.601;-74.187;466;1;0
4.607;-74.219;1051;1;0
4.701;-74.132;14067;1;0
4.644;-74.174;16698;1;0
4.751;-74.092;12114;1;0
4.575;-74.19;53;1;0
4.743;-74.127;"16123;2425;15867";3;0
4.635;-74.164;16138;1;0
4.572;-74.167;"7688;196;7692";3;0
4.629;-74.196;"9744;18578";2;0
4.566;-74.081;13755;1;0
4.636;-74.067;"18809;7649";2;0
4.562;-74.097;14827;1;0
4.639;-74.173;"2497;80;2361;4894";4;0
4.63;-74.188;"4649;8363;8364";3;0
4.725;-74.219;3582;1;0
4.714;-74.211;6287;1;0
4.594;-74.198;"5642;6756;6660";3;0
4.562;-74.147;"16821;7595;454";3;0
4.688;-74.065;13713;1;0
3.978;-73.757;13748;1;0
4.615;-74.15;"4529;1057;14115;5227";4;0
4.686;-74.144;"5574;5141";2;0
4.7;-74.11;"2912;3793";2;0
4.623;-74.116;4333;1;0
4.623;-74.129;11148;1;0
4.583;-74.203;7024;1;0
4.625;-74.148;4382;1;0
4.666;-74.136;"1175;8717";2;0
4.616;-74.078;"7255;5778";2;0
4.667;-74.146;14294;1;0
4.633;-74.068;15148;1;0
4.739;-74.065;770;1;0
4.719;-74.091;6015;1;0
4.807;-74.101;"16383;3202";2;0
4.573;-74.124;"2599;16009;277;11783";4;0
4.667;-74.069;3580;1;0
4.74;-74.094;5310;1;0
4.742;-74.11;2724;1;0
4.672;-74.024;"4343;804";2;0
4.511;-74.111;"572;10065";2;0
4.698;-74.049;19268;1;0
4.497;-74.114;3752;1;0
4.612;-74.193;19888;1;0
4.644;-74.176;"4193;4190";2;0
5.034;-73.993;"1370;1287";2;0
4.701;-74.034;7618;1;0
4.607;-74.091;"644;16937;2545";3;0
4.659;-74.053;5591;1;0
4.725;-74.095;"3727;7693";2;0
4.742;-74.091;"3621;2773";2;0
4.591;-74.16;5518;1;0
4.615;-74.198;"1524;6584";2;0
4.585;-74.068;2568;1;0
4.571;-74.152;"249;10712;9819";3;0
4.522;-74.118;12999;1;0
4.57;-74.221;4467;1;0
4.576;-74.124;4984;1;0
4.765;-74.03;"5273;7297";2;0
4.661;-74.078;974;1;0
4.7;-74.102;7668;1;0
4.614;-74.142;247;1;0
4.709;-74.122;21764;1;0
4.592;-74.104;7456;1;0
4.648;-74.064;"7029;7914";2;0
4.691;-74.183;13426;1;0
4.652;-74.083;7506;1;0
4.665;-74.129;6531;1;0
4.818;-74.107;19225;1;0
4.641;-74.069;20504;1;0
4.637;-74.157;3377;1;0
4.644;-74.053;21442;1;0
4.742;-74.042;16654;1;0
4.673;-74.052;6696;1;0
4.739;-74.084;"17968;13577";2;0
4.548;-74.089;5872;1;0
4.743;-74.036;18708;1;0
4.615;-74.136;"13342;3110";2;0
4.544;-74.143;500;1;0
5.032;-74;"999;1367;3895";3;0
4.572;-74.151;2902;1;0
4.723;-74.096;16959;1;0
4.551;-74.139;8150;1;0
4.582;-74.215;"978;7406";2;0
4.564;-74.129;326;1;0
4.696;-74.08;20961;1;0
4.922;-74.025;19364;1;0
4.74;-74.102;21503;1;0
4.622;-74.131;19643;1;0
4.718;-74.056;20930;1;0
4.742;-74.123;12548;1;0
4.55;-74.148;12896;1;0
4.631;-74.132;1999;1;0
4.595;-74.195;16686;1;0
4.613;-74.183;"11456;5617";2;0
4.743;-74.059;730;1;0
4.607;-74.185;13862;1;0
4.548;-74.094;5392;1;0
4.734;-74.094;"7616;19394";2;0
4.631;-74.107;"22172;13941";2;0
4.501;-74.106;"8434;8433";2;0
4.573;-74.161;6137;1;0
4.646;-74.144;11604;1;0
4.615;-74.202;20636;1;0
4.61;-74.203;580;1;0
4.682;-74.085;11208;1;0
4.613;-74.085;"20526;13584";2;0
4.671;-74.016;15079;1;0
4.527;-74.093;54;1;0
4.555;-74.112;12512;1;0
4.734;-74.278;18028;1;0
4.562;-74.148;5982;1;0
4.602;-74.099;14507;1;0
4.647;-74.141;385;1;0
4.706;-74.105;9725;1;0
4.646;-74.174;"2214;17117;1912";3;0
4.765;-74.052;13650;1;0
4.726;-74.124;13327;1;0
4.743;-74.112;2717;1;0
4.729;-74.088;15626;1;0
4.605;-74.12;2108;1;0
4.598;-74.095;2639;1;0
4.738;-74.023;14058;1;0
4.609;-74.102;4270;1;0
4.557;-74.14;10225;1;0
4.621;-74.155;11704;1;0
4.73;-74.099;"16729;19929;20539";3;0
4.552;-74.143;22174;1;0
4.718;-74.034;21957;1;0
4.605;-74.196;12433;1;0
4.698;-74.077;"14604;2983";2;0
4.694;-74.034;14560;1;0
4.59;-74.077;14597;1;0
4.62;-74.114;"11573;1071";2;0
4.614;-74.085;14080;1;0
4.599;-74.12;10505;1;0
4.579;-74.106;809;1;0
4.555;-74.147;13305;1;0
4.648;-74.142;22167;1;0
4.617;-74.172;11341;1;0
4.7;-74.046;8295;1;0
4.546;-74.084;20310;1;0
4.608;-74.208;"18399;387";2;0
4.712;-74.075;20304;1;0
4.74;-74.343;2688;1;0
4.644;-74.161;4085;1;0
4.555;-74.138;"14741;5175";2;0
4.656;-74.074;20875;1;0
4.685;-74.084;18789;1;0
4.594;-74.175;"14596;10038;10377";3;0
4.711;-74.105;14925;1;0
4.643;-74.067;6522;1;0
4.689;-74.098;"9269;9270;9273";3;0
4.565;-74.228;"4469;1963;12000";3;0
4.586;-74.19;1994;1;0
4.589;-74.163;9553;1;0
4.607;-74.124;6811;1;0
4.604;-74.071;6774;1;0
4.683;-74.09;5300;1;0
4.639;-74.196;6524;1;0
4.518;-74.12;12578;1;0
4.557;-74.117;6420;1;0
4.629;-74.185;"8648;14927";2;0
4.633;-74.171;2838;1;0
4.636;-74.128;6003;1;0
4.565;-74.084;14287;1;0
4.634;-74.068;15870;1;0
4.745;-74.116;18437;1;0
4.72;-74.057;3432;1;0
4.64;-74.2;10087;1;0
4.684;-74.144;4255;1;0
4.509;-74.113;3019;1;0
4.558;-74.121;3491;1;0
4.615;-74.214;"4494;2868";2;0
4.712;-74.117;5786;1;0
4.63;-74.166;602;1;0
4.685;-74.09;9067;1;0
4.551;-74.162;151;1;0
4.739;-74.089;1822;1;0
4.762;-74.023;2827;1;0
4.686;-74.105;6869;1;0
4.718;-73.968;"19318;21059";2;0
4.604;-74.125;7577;1;0
4.497;-74.104;5483;1;0
4.652;-74.058;21817;1;0
4.92;-74.016;21776;1;0
4.744;-74.121;13676;1;0
4.649;-74.065;"9587;5242;22159";3;0
4.621;-74.143;3040;1;0
4.918;-74.098;3850;1;0
4.494;-74.109;1572;1;0
4.618;-74.175;1647;1;0
4.582;-74.118;7370;1;0
4.597;-74.094;5367;1;0
4.677;-74.085;"6926;636";2;0
4.627;-74.129;2278;1;0
4.742;-74.037;6885;1;0
4.679;-74.088;"155;19717";2;0
4.623;-74.114;"12898;17800";2;0
4.644;-74.163;3214;1;0
4.626;-74.165;13666;1;0
4.743;-74.346;18257;1;0
4.698;-74.099;7648;1;0
4.588;-74.076;6588;1;0
4.734;-74.02;17687;1;0
4.497;-74.106;7615;1;0
4.645;-74.166;2431;1;0
4.62;-74.164;829;1;0
4.683;-74.132;5262;1;0
4.612;-74.11;7451;1;0
4.639;-74.08;22033;1;0
4.744;-74.042;6054;1;0
4.646;-74.103;8075;1;0
4.921;-74.02;21982;1;0
4.763;-74.044;7316;1;0
4.72;-74.131;11888;1;0
4.558;-74.139;5037;1;0
4.59;-74.202;"8357;8358";2;0
4.648;-74.068;6505;1;0
4.568;-74.162;449;1;0
4.717;-74.03;7669;1;0
4.742;-74.039;6441;1;0
4.624;-74.14;5923;1;0
4.638;-74.075;13181;1;0
4.63;-74.082;7599;1;0
4.611;-74.198;3990;1;0
4.685;-74.051;"1568;9309";2;0
4.606;-74.146;4080;1;0
4.742;-74.124;3307;1;0
4.546;-74.082;709;1;0
4.651;-74.059;778;1;0
4.582;-74.085;12991;1;0
4.749;-74.055;10749;1;0
4.614;-74.213;6578;1;0
4.506;-74.102;1749;1;0
4.792;-74.336;20529;1;0
4.687;-74.085;16763;1;0
4.607;-74.2;15921;1;0
4.964;-74.435;20964;1;0
4.739;-74.056;20538;1;0
4.632;-74.185;16385;1;0
4.614;-74.084;20522;1;0
4.724;-74.052;"18130;868";2;0
4.652;-74.168;10516;1;0
4.515;-74.113;"17058;5789";2;0
4.576;-74.134;13526;1;0
4.683;-74.069;1127;1;0
4.574;-74.101;12110;1;0
4.689;-74.088;1672;1;0
4.741;-74.124;10339;1;0
4.515;-74.112;3877;1;0
4.618;-74.128;20082;1;0
4.612;-74.13;20834;1;0
4.963;-73.916;20091;1;0
4.817;-74.361;13496;1;0
5.018;-73.998;3785;1;0
4.81;-74.356;15702;1;0
4.567;-74.115;15569;1;0
4.739;-74.129;6550;1;0
4.62;-74.123;13067;1;0
4.584;-74.094;19135;1;0
4.578;-74.126;5429;1;0
4.736;-74.258;21162;1;0
4.592;-74.175;"20405;10378";2;0
4.681;-74.14;2009;1;0
4.606;-74.188;13681;1;0
4.525;-74.138;5331;1;0
4.489;-74.101;99;1;0
4.635;-74.187;12992;1;0
4.574;-74.109;6824;1;0
4.634;-74.073;5742;1;0
4.587;-74.227;3157;1;0
4.645;-74.145;6090;1;0
4.913;-74.02;1390;1;0
4.58;-74.245;14467;1;0
4.614;-74.166;19021;1;0
4.63;-74.196;17834;1;0
4.696;-74.037;1627;1;0
4.579;-74.158;1530;1;0
4.583;-74.216;11518;1;0
4.53;-74.148;1113;1;0
4.553;-74.092;12464;1;0
4.521;-74.089;10480;1;0
4.731;-74.05;11123;1;0
4.543;-74.139;1533;1;0
4.542;-74.152;7542;1;0
4.582;-74.204;156;1;0
4.715;-74.123;98;1;0
4.549;-74.161;5664;1;0
4.58;-74.096;56;1;0
4.645;-74.173;266;1;0
4.652;-74.142;8242;1;0
4.711;-74.096;14368;1;0
4.51;-74.149;1676;1;0
4.689;-74.065;19549;1;0
4.565;-74.108;7972;1;0
4.701;-74.131;14068;1;0
4.621;-74.148;13094;1;0
4.671;-74.084;20873;1;0
4.573;-74.17;19655;1;0
4.92;-74.018;19352;1;0
4.584;-74.208;10683;1;0
4.606;-74.198;13593;1;0
4.571;-74.118;7053;1;0
4.753;-74.038;20876;1;0
4.668;-74.074;7160;1;0
4.676;-74.063;6898;1;0
4.565;-74.149;"7187;10989";2;0
4.759;-74.115;16338;1;0
4.639;-74.161;2365;1;0
4.595;-74.137;"6791;4752;15683";3;0
4.57;-74.121;18521;1;0
4.677;-74.097;"15992;15610";2;0
4.577;-74.246;"866;313";2;0
4.564;-74.143;"147;5651";2;0
4.609;-74.168;"414;17701";2;0
4.588;-74.142;7125;1;0
4.614;-74.178;"199;7447";2;0
4.543;-74.088;15308;1;0
4.612;-74.152;19729;1;0
4.657;-74.159;19107;1;0
4.586;-74.166;413;1;0
4.721;-74.092;"7437;15275";2;0
4.625;-74.189;"8973;1655;8974;15265";4;0
4.702;-74.13;"19884;9966";2;0
4.651;-74.141;"10835;734";2;0
4.674;-74.084;2071;1;0
4.669;-74.074;"9371;13562;7120;7643;2065";5;0
4.538;-74.086;9314;1;0
4.499;-74.103;6354;1;0
4.544;-74.11;5908;1;0
4.614;-74.176;19966;1;0
