,lat,long,weight,y_pred
3287,4.5394894,-74.1600296,1.0,1
3288,4.7434485,-74.0362802,1.0,1
3289,4.6220437,-74.1133356,1.0,1
3290,4.6432991,-74.1840992,1.0,1
3291,4.6775397,-74.1122391,1.0,1
3292,4.6478313,-74.063942,1.0,1
3293,4.6243239,-74.1987622,1.0,1
3294,4.5150667,-74.1179318,1.0,1
3295,4.71675,-74.0302423,1.0,1
3296,4.6084106,-74.2021024,1.0,1
3297,4.6646059,-74.0474618,1.0,1
3299,4.6513654,-74.1377768,1.0,1
3301,4.6684997,-74.1172761,1.0,1
3302,4.5620974,-74.1264763,1.0,1
3303,4.6289288,-74.180494,1.0,1
3304,4.5708634,-74.1249432,1.0,1
3305,4.716378,-74.05268,1.0,1
3306,4.5797447,-74.2025731,1.0,1
3307,4.6328446,-74.076108,1.0,1
3309,4.7297842,-74.0377975,1.0,1
3311,4.6925728,-74.1673889,1.0,1
3312,4.6207041,-74.0911072,1.0,1
3314,4.5856712,-74.0976331,1.0,1
3315,4.7037419,-74.1160053,1.0,1
3316,4.7539019,-74.0544721,1.0,1
3317,4.5723552,-74.1676769,1.0,1
3318,4.6136163,-74.0787508,1.0,1
3319,4.5651006,-74.1549023,1.0,1
3320,4.7046464,-74.1120258,1.0,1
3321,4.6232412,-74.1327164,1.0,1
3322,4.7168202,-74.0645088,1.0,1
3323,4.6844767,-74.1533357,1.0,1
3324,4.650051,-74.1405182,1.0,1
3325,4.6291782,-74.0673988,1.0,1
3326,4.5711093,-74.1686024,1.0,1
3327,4.5845035,-74.137584,1.0,1
3328,4.629594,-74.0653785,1.0,1
3329,4.5851704,-74.0986762,1.0,1
3330,4.6798243,-74.0786984,1.0,1
3331,4.7266133,-74.0511327,1.0,1
3332,4.7180303,-74.1357292,1.0,1
3333,4.626554,-74.1994622,1.0,1
3334,4.7469296,-74.0630637,1.0,1
3335,4.6490007,-74.1760254,1.0,1
3336,4.5622906,-74.1462507,1.0,1
3337,4.6535733,-74.0634444,1.0,1
3339,4.636974,-74.100217,1.0,1
3340,4.6053139,-74.1965016,1.0,1
3341,4.598905,-74.1961559,1.0,1
3342,4.746987,-74.1102251,1.0,1
3343,4.6402079,-74.1595753,1.0,1
3344,4.5973816,-74.0956697,1.0,1
3345,4.60136,-74.07064,1.0,1
3346,4.6163389,-74.1479533,1.0,1
3347,4.7499095,-74.0475598,1.0,1
3348,4.5773786,-74.0823189,1.0,1
3349,4.6593563,-74.0505721,1.0,1
3350,4.6503609,-74.1402471,1.0,1
3351,4.6199814,-74.2074095,1.0,1
3352,4.5618675,-74.145845,1.0,1
3353,4.588297,-74.2025073,1.0,1
3354,4.6035377,-74.1892913,1.0,1
3356,4.6218717,-74.1985632,1.0,1
3357,4.7424121,-74.1120475,1.0,1
3359,4.7416233,-74.1262897,1.0,1
3362,4.7146116,-74.0964272,1.0,1
3363,4.6226056,-74.1308433,1.0,1
3365,4.6799275,-74.1696171,1.0,1
3366,4.5619242,-74.1011037,1.0,1
3368,4.7408813,-74.0960768,1.0,1
3369,4.6460551,-74.1782781,1.0,1
3370,4.6154365,-74.1213969,1.0,1
3371,4.7136163,-74.0980745,1.0,1
3373,4.5441322,-74.1080202,1.0,1
3374,4.6047524,-74.1867223,1.0,1
3375,4.6159829,-74.0708405,1.0,1
3376,4.6011669,-74.0785207,1.0,1
3377,4.6627173,-74.0615016,1.0,1
3378,4.7288108,-74.0908747,1.0,1
3379,4.7483711,-74.1003921,1.0,1
3380,4.6977033,-74.0766956,1.0,1
3381,4.566003,-74.1500887,1.0,1
3382,4.5661167,-74.1291744,1.0,1
3383,4.6510191,-74.1394436,1.0,1
3384,4.7415178,-74.0294995,1.0,1
3385,4.6054718,-74.142572,1.0,1
3386,4.6938311,-74.1075394,1.0,1
3387,4.6994048,-74.1286894,1.0,1
3388,4.6227837,-74.1899713,1.0,1
3389,4.5772713,-74.2004653,1.0,1
3390,4.6746364,-74.100124,1.0,1
3391,4.6667958,-74.1462906,1.0,1
3392,4.645799,-74.1071889,1.0,1
3393,4.6271097,-74.1502369,1.0,1
3394,4.6817653,-74.0652932,1.0,1
3396,4.5822379,-74.1593939,1.0,1
3398,4.5935523,-74.1135173,1.0,1
3399,4.6392615,-74.0797722,1.0,1
3400,4.627172,-74.169139,1.0,1
3401,4.5602962,-74.0919156,1.0,1
3402,4.692586,-74.101932,1.0,1
3403,4.603079,-74.1118825,1.0,1
3404,4.7448709,-74.1254369,1.0,1
3405,4.6408161,-74.0739583,1.0,1
3406,4.5382442,-74.0912052,1.0,1
3407,4.572353,-74.160329,1.0,1
3408,4.5137734,-74.1203362,1.0,1
3409,4.5684031,-74.1841386,1.0,1
3411,4.5686498,-74.0856132,1.0,1
3412,4.7426128,-74.1174672,1.0,1
3413,4.615843,-74.108593,1.0,1
3414,4.5233728,-74.1198517,1.0,1
3415,4.6006546,-74.1283066,1.0,1
3416,4.5903315,-74.202098,1.0,1
3417,4.6559503,-74.1011388,1.0,1
3418,4.5742853,-74.1791105,1.0,1
3419,4.750492,-74.061498,1.0,1
3420,4.6847929,-74.1037402,1.0,1
3421,4.6999063,-74.1297894,1.0,1
3422,4.5505211,-74.0834961,1.0,1
3423,4.6952151,-74.1047156,1.0,1
3424,4.6707052,-74.0578604,1.0,1
3425,4.5884725,-74.0661365,1.0,1
3426,4.601146,-74.128015,1.0,1
3427,4.6057447,-74.1196859,1.0,1
3428,4.6209794,-74.1851145,1.0,1
3429,4.695998,-74.125282,1.0,1
3430,4.7467535,-74.0843653,1.0,1
3431,4.6351338,-74.1873208,1.0,1
3432,4.5222603,-74.1192291,1.0,1
3433,4.578198,-74.19961,1.0,1
3434,4.660722,-74.0631068,1.0,1
3435,4.6823487,-74.1367593,1.0,1
3436,4.5887752,-74.1643881,1.0,1
3438,4.6631268,-74.1229343,1.0,1
3439,4.694692,-74.1730437,1.0,1
3440,4.6862694,-74.148101,1.0,1
3441,4.6483009,-74.0680894,1.0,1
3442,4.7166471,-74.1393643,1.0,1
3443,4.6019103,-74.1428633,1.0,1
3444,4.6393679,-74.0742747,1.0,1
3445,4.6194192,-74.0739186,1.0,1
3446,4.6822627,-74.1390436,1.0,1
3447,4.7036399,-74.089196,1.0,1
3448,4.5729676,-74.1242032,1.0,1
3449,4.6236527,-74.1192075,1.0,1
3450,4.7251303,-74.086912,1.0,1
3451,4.7399924,-74.1060962,1.0,1
3452,4.7059525,-74.1176627,1.0,1
3453,4.546884,-74.1386634,1.0,1
3455,4.5707076,-74.2127691,1.0,1
3456,4.6411375,-74.1283111,1.0,1
3457,4.695318,-74.122023,1.0,1
3458,4.5706856,-74.1703002,1.0,1
3459,4.6197726,-74.1270676,1.0,1
3460,4.6211615,-74.1106079,1.0,1
3461,4.613289,-74.1199155,1.0,1
3462,4.680379,-74.1169654,1.0,1
3463,4.5855667,-74.0889635,1.0,1
3464,4.6417869,-74.1643721,1.0,1
3465,4.5662466,-74.1445109,1.0,1
3466,4.7224884,-74.0683954,1.0,1
3469,4.5640294,-74.0897356,1.0,1
3470,4.6841384,-74.0508593,1.0,1
3471,4.545111,-74.1114806,1.0,1
3472,4.5710152,-74.1523586,1.0,1
3473,4.6486089,-74.05606,1.0,1
3474,4.7131908,-74.0597018,1.0,1
3477,4.7585688,-74.0456347,1.0,1
3478,4.6193081,-74.1822141,1.0,1
3479,4.525837,-74.1153451,1.0,1
3480,4.755839,-74.0811316,1.0,1
3481,4.6992695,-74.0400349,1.0,1
3482,4.6535664,-74.0773373,1.0,1
3484,4.6696867,-74.0646395,1.0,1
3485,4.5909591,-74.0715607,1.0,1
3486,4.6097893,-74.1085415,1.0,1
3487,4.5652195,-74.1077189,1.0,1
3488,4.6076616,-74.196348,1.0,1
3489,4.5151974,-74.1160467,1.0,1
3490,4.5500943,-74.0866676,1.0,1
3492,4.6148078,-74.1458533,1.0,1
3493,4.658907,-74.0686194,1.0,1
3494,4.5623022,-74.1415201,1.0,1
3495,4.5265896,-74.1174608,1.0,1
3496,4.6221065,-74.1548673,1.0,1
3497,4.6423806,-74.1609564,1.0,1
3498,4.5745051,-74.1545513,1.0,1
3499,4.7483818,-74.1003975,1.0,1
3500,4.6148637,-74.1647039,1.0,1
3501,4.7174268,-74.0525725,1.0,1
3502,4.6708618,-74.0970641,1.0,1
3503,4.5843412,-74.080961,1.0,1
3504,4.6140597,-74.2001946,1.0,1
3505,4.7049894,-74.1039828,1.0,1
3506,4.5639744,-74.1322695,1.0,1
3507,4.7262307,-74.0492497,1.0,1
3508,4.6446548,-74.146945,1.0,1
3509,4.6488969,-74.1756701,1.0,1
3510,4.6381538,-74.1741274,1.0,1
3511,4.6198688,-74.2041312,1.0,1
3512,4.5569532,-74.1400375,1.0,1
3513,4.6921458,-74.1077733,1.0,1
3514,4.7327466,-74.1049169,1.0,1
3516,4.6729602,-74.1457658,1.0,1
3517,4.6174728,-74.1721548,1.0,1
3518,4.5974841,-74.0710135,1.0,1
3519,4.6690464,-74.0971363,1.0,1
3520,4.5636119,-74.1469889,1.0,1
3521,4.6289613,-74.1985108,1.0,1
3522,4.7023129,-74.0516462,1.0,1
3523,4.6349396,-74.1626889,1.0,1
3525,4.6981723,-74.0568487,1.0,1
3526,4.633813,-74.16678,1.0,1
3527,4.5507342,-74.115421,1.0,1
3529,4.7304804,-74.1024727,1.0,1
3530,4.5696643,-74.093811,1.0,1
3531,4.7071138,-74.043402,1.0,1
3532,4.6694417,-74.1499522,1.0,1
3533,4.5807831,-74.1212006,1.0,1
3535,4.6958932,-74.052789,1.0,1
3537,4.7404856,-74.0947614,1.0,1
3538,4.6667119,-74.1543122,1.0,1
3539,4.7170026,-74.1118142,1.0,1
3540,4.7096227,-74.1135593,1.0,1
3542,4.5751919,-74.1245425,1.0,1
3543,4.612041,-74.1865525,1.0,1
3544,4.5859156,-74.0921126,1.0,1
3545,4.5990843,-74.2012024,1.0,1
3546,4.7236497,-74.1098589,1.0,1
3547,4.6250411,-74.1658822,1.0,1
3548,4.6033153,-74.0927689,1.0,1
3549,4.7265405,-74.0922434,1.0,1
3550,4.7088451,-74.2066013,1.0,1
3551,4.7235908,-74.0522892,1.0,1
3552,4.7451771,-74.0469927,1.0,1
3553,4.5738097,-74.1742706,1.0,1
3554,4.7285654,-74.0529604,1.0,1
3555,4.7313273,-74.0286577,1.0,1
3556,4.595266,-74.1975639,1.0,1
3557,4.5802474,-74.2108659,1.0,1
3558,4.7378081,-74.0563942,1.0,1
3559,4.5621535,-74.1454817,1.0,1
3560,4.5054104,-74.1142606,1.0,1
3561,4.5701968,-74.0782711,1.0,1
3562,4.6607422,-74.078272,1.0,1
3563,4.5714232,-74.1019507,1.0,1
3564,4.6946648,-74.0403653,1.0,1
3565,4.5787578,-74.0812393,1.0,1
3566,4.555122,-74.1134709,1.0,1
3567,4.5093445,-74.101611,1.0,1
3568,4.5711492,-74.0801581,1.0,1
3570,4.6037272,-74.078614,1.0,1
3571,4.5780039,-74.0808302,1.0,1
3573,4.546677,-74.1084191,1.0,1
3574,4.513075,-74.1194748,1.0,1
3575,4.6194411,-74.1099679,1.0,1
3576,4.575335,-74.1024173,1.0,1
3577,4.626668,-74.1995645,1.0,1
3579,4.620665,-74.1894694,1.0,1
3580,4.7094553,-74.1434026,1.0,1
3581,4.6117309,-74.0993031,1.0,1
3582,4.5785431,-74.1205638,1.0,1
3583,4.586683,-74.1690087,1.0,1
3584,4.5871655,-74.0742888,1.0,1
3585,4.6264314,-74.1226258,1.0,1
3586,4.721847,-74.0670925,1.0,1
3587,4.5716098,-74.081316,1.0,1
3588,4.626638,-74.1640205,1.0,1
3589,4.7332732,-74.1003209,1.0,1
3591,4.5628156,-74.0860355,1.0,1
3592,4.5987469,-74.1943477,1.0,1
3593,4.6086799,-74.1728844,1.0,1
3594,4.5745205,-74.1544893,1.0,1
3595,4.6776647,-74.1496413,1.0,1
3596,4.5534073,-74.1374171,1.0,1
3598,4.6877011,-74.1565732,1.0,1
3599,4.6217301,-74.1314514,1.0,1
3600,4.7341757,-74.0944695,1.0,1
3601,4.6611768,-74.074733,1.0,1
3602,4.6937495,-74.052649,1.0,1
3603,4.7396657,-74.0320749,1.0,1
3605,4.7334544,-74.0348522,1.0,1
3606,4.7005152,-74.1308892,1.0,1
3607,4.5706082,-74.1632743,1.0,1
3608,4.622977,-74.1881561,1.0,1
3609,4.6039474,-74.1788074,1.0,1
3611,4.7167637,-74.0900417,1.0,1
3613,4.5460977,-74.1521154,1.0,1
3614,4.5381452,-74.1354461,1.0,1
3615,4.6407252,-74.1870287,1.0,1
3616,4.5060946,-74.1181271,1.0,1
3617,4.6270788,-74.1693643,1.0,1
3618,4.6453616,-74.0627656,1.0,1
3619,4.6671499,-74.0658927,1.0,1
3620,4.7507472,-74.1199481,1.0,1
3622,4.7446639,-74.1004799,1.0,1
3623,4.7226655,-74.0699466,1.0,1
3624,4.5805155,-74.1011195,1.0,1
3625,4.626586,-74.1852679,1.0,1
3626,4.6048332,-74.1962107,1.0,1
3627,4.6028497,-74.0805867,1.0,1
3628,4.6234311,-74.1839692,1.0,1
3629,4.6263681,-74.1995179,1.0,1
3630,4.6682512,-74.0793733,1.0,1
3631,4.5523035,-74.0849334,1.0,1
3632,4.694256,-74.1685633,1.0,1
3634,4.5574627,-74.0867385,1.0,1
3635,4.6030434,-74.0833862,1.0,1
3636,4.5858856,-74.0833747,1.0,1
3637,4.7433115,-74.1163347,1.0,1
3638,4.6721275,-74.0996128,1.0,1
3639,4.5899543,-74.1647261,1.0,1
3640,4.7511448,-74.1024101,1.0,1
3642,4.7227524,-74.0922837,1.0,1
3644,4.7506646,-74.0474039,1.0,1
3645,4.6370874,-74.1812988,1.0,1
3646,4.6113345,-74.0952882,1.0,1
3647,4.71652,-74.123688,1.0,1
3648,4.6698754,-74.1434678,1.0,1
3649,4.7458431,-74.1222529,1.0,1
3650,4.7347947,-74.0884628,1.0,1
3651,4.614058,-74.1507703,1.0,1
3652,4.5512243,-74.1595652,1.0,1
3653,4.6016839,-74.0805254,1.0,1
3654,4.5789999,-74.1598255,1.0,1
3655,4.7052715,-74.1334215,1.0,1
3656,4.6987915,-74.0565413,1.0,1
3657,4.59639,-74.1416069,1.0,1
3658,4.6932099,-74.11404,1.0,1
3659,4.6463781,-74.066993,1.0,1
3660,4.7127284,-74.2039475,1.0,1
3661,4.5611695,-74.1456207,1.0,1
3662,4.5647467,-74.1460166,1.0,1
3663,4.6147055,-74.1590295,1.0,1
3664,4.6953411,-74.1048576,1.0,1
3666,4.5695466,-74.0851001,1.0,1
3667,4.7057539,-74.1085482,1.0,1
3668,4.6809435,-74.0859594,1.0,1
3669,4.6844714,-74.1045422,1.0,1
3670,4.6035056,-74.1223052,1.0,1
3671,4.7152496,-74.1172945,1.0,1
3672,4.6278766,-74.1673117,1.0,1
3676,4.6601326,-74.0631933,1.0,1
3677,4.7544446,-74.1069048,1.0,1
3678,4.5106054,-74.1141984,1.0,1
3679,4.6446313,-74.14661,1.0,1
3680,4.7499345,-74.0562401,1.0,1
3681,4.7044798,-74.1052728,1.0,1
3682,4.5440618,-74.1619281,1.0,1
3683,4.6207426,-74.1960856,1.0,1
3684,4.7472836,-74.1026444,1.0,1
3685,4.6911079,-74.0877659,1.0,1
3686,4.6341649,-74.1717085,1.0,1
3688,4.7367069,-74.0919787,1.0,1
3689,4.706891,-74.1010327,1.0,1
3690,4.6180224,-74.1009038,1.0,1
3692,4.5348986,-74.0839102,1.0,1
3693,4.5762423,-74.0888396,1.0,1
3694,4.5914189,-74.19839,1.0,1
3695,4.6479895,-74.0652074,1.0,1
3696,4.6061911,-74.1406288,1.0,1
3697,4.6987255,-74.0527323,1.0,1
3698,4.6960662,-74.1215145,1.0,1
3699,4.5859959,-74.1191871,1.0,1
3700,4.7373891,-74.0785041,1.0,1
3701,4.7501379,-74.1129129,1.0,1
3703,4.7238895,-74.0562398,1.0,1
3704,4.6888485,-74.0513069,1.0,1
3705,4.6463357,-74.1643038,1.0,1
3707,4.5913823,-74.1813985,1.0,1
3708,4.5638473,-74.0861744,1.0,1
3709,4.6161303,-74.0783717,1.0,1
3710,4.5618903,-74.0850014,1.0,1
3711,4.6562115,-74.1295407,1.0,1
3712,4.5851928,-74.1274392,1.0,1
3713,4.601952,-74.093531,1.0,1
3714,4.6841728,-74.142098,1.0,1
3715,4.6674241,-74.1416065,1.0,1
3716,4.7170719,-74.0431085,1.0,1
3717,4.643235,-74.10167,1.0,1
3718,4.7136797,-74.0986602,1.0,1
3719,4.5867135,-74.1708379,1.0,1
3720,4.5791349,-74.1386683,1.0,1
3721,4.6678852,-74.1399278,1.0,1
3722,4.6065083,-74.1432814,1.0,1
3723,4.5987024,-74.1288365,1.0,1
3725,4.5908408,-74.1398769,1.0,1
3726,4.6572761,-74.1159025,1.0,1
3728,4.7376342,-74.0301329,1.0,1
3729,4.5801171,-74.1052799,1.0,1
3730,4.7429681,-74.1024693,1.0,1
3731,4.5472822,-74.0890631,1.0,1
3732,4.7135845,-74.0986002,1.0,1
3733,4.6899567,-74.1007836,1.0,1
3734,4.5789757,-74.0795085,1.0,1
3735,4.7427559,-74.1008958,1.0,1
3736,4.720721,-74.0927956,1.0,1
3737,4.6162182,-74.1444153,1.0,1
3738,4.5905315,-74.218226,1.0,1
3739,4.6840155,-74.0506209,1.0,1
3740,4.5815345,-74.2150539,1.0,1
3741,4.6189135,-74.0967227,1.0,1
3742,4.6276895,-74.1982268,1.0,1
3743,4.5779979,-74.0926006,1.0,1
3744,4.6047901,-74.1540899,1.0,1
3745,4.6882754,-74.0669924,1.0,1
3746,4.7167961,-74.1153716,1.0,1
3747,4.6292209,-74.1978093,1.0,1
3749,4.5658569,-74.1136425,1.0,1
3750,4.6032038,-74.1310708,1.0,1
3751,4.614714,-74.1357216,1.0,1
3752,4.6122779,-74.0871574,1.0,1
3755,4.7497331,-74.0792494,1.0,1
3756,4.6224453,-74.1871087,1.0,1
3757,4.5637193,-74.100033,1.0,1
3758,4.6687194,-74.0744429,1.0,1
3759,4.7006561,-74.062325,1.0,1
3760,4.6094699,-74.1091344,1.0,1
3761,4.7437757,-74.0450312,1.0,1
3762,4.7024039,-74.1166764,1.0,1
3764,4.5357911,-74.1407415,1.0,1
3765,4.6203174,-74.1136393,1.0,1
3767,4.7094271,-74.1138636,1.0,1
3768,4.6776865,-74.1060407,1.0,1
3769,4.7437387,-74.0953773,1.0,1
3770,4.567031,-74.1472928,1.0,1
3771,4.5761333,-74.2121066,1.0,1
3772,4.5677755,-74.1496698,1.0,1
3773,4.5618643,-74.1427412,1.0,1
3774,4.5969984,-74.121008,1.0,1
3775,4.6108763,-74.1417478,1.0,1
3776,4.6389147,-74.1749919,1.0,1
3777,4.5838908,-74.0942929,1.0,1
3779,4.7136998,-74.0563564,1.0,1
3780,4.6792364,-74.0797231,1.0,1
3781,4.631947,-74.1818898,1.0,1
3784,4.673161,-74.1463973,1.0,1
3785,4.6743819,-74.1015971,1.0,1
3786,4.580203,-74.1323651,1.0,1
3787,4.7135595,-74.1378608,1.0,1
3788,4.7453236,-74.112093,1.0,1
3789,4.6887662,-74.0511499,1.0,1
3790,4.6824355,-74.0682003,1.0,1
3791,4.597645,-74.0964908,1.0,1
3792,4.694192,-74.103552,1.0,1
3793,4.5007385,-74.1111238,1.0,1
3794,4.6198324,-74.1852212,1.0,1
3795,4.687861,-74.0425486,1.0,1
3796,4.6847761,-74.0455464,1.0,1
3797,4.6040429,-74.1954755,1.0,1
3798,4.5800215,-74.221656,1.0,1
3799,4.7438194,-74.1212136,1.0,1
3800,4.5937094,-74.1079537,1.0,1
3801,4.719519,-74.05795,1.0,1
3802,4.735128,-74.0892056,1.0,1
3804,4.7292736,-74.0881199,1.0,1
3805,4.7589827,-74.0386817,1.0,1
3806,4.6034661,-74.0817345,1.0,1
3807,4.5750645,-74.1502433,1.0,1
3808,4.5843494,-74.1203538,1.0,1
3809,4.6233496,-74.2062571,1.0,1
3810,4.6854483,-74.0530759,1.0,1
3812,4.6343877,-74.1906816,1.0,1
3813,4.6383839,-74.1462933,1.0,1
3814,4.7197397,-74.0683511,1.0,1
3815,4.6224074,-74.1727286,1.0,1
3816,4.6941473,-74.0621186,1.0,1
3818,4.6166358,-74.1580691,1.0,1
3819,4.6179344,-74.1704668,1.0,1
3821,4.6027579,-74.1274485,1.0,1
3822,4.6911768,-74.1569474,1.0,1
3823,4.7294669,-74.0924191,1.0,1
3824,4.6304227,-74.1698478,1.0,1
3825,4.755276,-74.0859272,1.0,1
3826,4.5622651,-74.1414431,1.0,1
3827,4.6210454,-74.1431902,1.0,1
3828,4.5457853,-74.0817136,1.0,1
3829,4.5458714,-74.168096,1.0,1
3830,4.6030026,-74.1624479,1.0,1
3831,4.5375272,-74.1130633,1.0,1
3832,4.6217879,-74.1181352,1.0,1
3833,4.731902,-74.0469464,1.0,1
3834,4.7099728,-74.1430651,1.0,1
3836,4.5641675,-74.1288766,1.0,1
3837,4.6384638,-74.0721962,1.0,1
3838,4.5822508,-74.1844709,1.0,1
3839,4.6138749,-74.0842723,1.0,1
3840,4.6736445,-74.0926218,1.0,1
3841,4.6119854,-74.0922419,1.0,1
3842,4.6864033,-74.1421014,1.0,1
3844,4.643764,-74.0727323,1.0,1
3846,4.5151686,-74.1131822,1.0,1
3847,4.5736904,-74.1856674,1.0,1
3848,4.7566381,-74.0955426,1.0,1
3850,4.5755676,-74.1021887,1.0,1
3851,4.5749551,-74.2192577,1.0,1
3853,4.688997,-74.0746389,1.0,1
3854,4.6169917,-74.1713971,1.0,1
3855,4.6230167,-74.1142181,1.0,1
3856,4.6977994,-74.1681493,1.0,1
3857,4.5945491,-74.0883355,1.0,1
3859,4.6068391,-74.1022226,1.0,1
3860,4.5731391,-74.1626311,1.0,1
3861,4.7576307,-74.1142885,1.0,1
3862,4.7322632,-74.0899264,1.0,1
3864,4.7456449,-74.1208829,1.0,1
3865,4.582644,-74.2015739,1.0,1
3866,4.700092,-74.109527,1.0,1
3867,4.7454964,-74.1235697,1.0,1
3868,4.6099789,-74.1924383,1.0,1
3869,4.6721366,-74.084568,1.0,1
3870,4.7263531,-74.0918975,1.0,1
3871,4.7281528,-74.0644226,1.0,1
3873,4.6861214,-74.0855106,1.0,1
3874,4.6406877,-74.1611204,1.0,1
3875,4.6693861,-74.14307,1.0,1
3876,4.6033046,-74.0811911,1.0,1
3877,4.6035116,-74.076181,1.0,1
3879,4.5734866,-74.0919708,1.0,1
3880,4.5980782,-74.156266,1.0,1
3881,4.58258,-74.2119893,1.0,1
3882,4.6277552,-74.1874054,1.0,1
3883,4.6752788,-74.0929153,1.0,1
3884,4.747104,-74.1100563,1.0,1
3885,4.5675685,-74.1787664,1.0,1
3886,4.593446,-74.1828676,1.0,1
3887,4.6940715,-74.1510776,1.0,1
3889,4.553253,-74.0907819,1.0,1
3890,4.5482847,-74.1098402,1.0,1
3891,4.5551592,-74.1141522,1.0,1
3892,4.6226576,-74.090679,1.0,1
3893,4.5936716,-74.1927299,1.0,1
3894,4.6174943,-74.1794951,1.0,1
3895,4.5332308,-74.1184536,1.0,1
3896,4.5579178,-74.0975253,1.0,1
3897,4.5257936,-74.1185003,1.0,1
3898,4.5930776,-74.092107,1.0,1
3899,4.5696421,-74.125478,1.0,1
3900,4.6632128,-74.1175023,1.0,1
3901,4.5461171,-74.0894995,1.0,1
3902,4.5780137,-74.2034636,1.0,1
3903,4.5583363,-74.1451672,1.0,1
3904,4.7035456,-74.0426907,1.0,1
3906,4.6123698,-74.1179726,1.0,1
3907,4.635322,-74.0749801,1.0,1
3908,4.6916371,-74.1081681,1.0,1
3909,4.6222393,-74.1279776,1.0,1
3910,4.6149963,-74.1987722,1.0,1
3911,4.5472719,-74.1602328,1.0,1
3913,4.6230118,-74.1435045,1.0,1
3914,4.5984689,-74.1471535,1.0,1
3915,4.6447394,-74.1446446,1.0,1
3916,4.6161465,-74.1220913,1.0,1
3917,4.6141292,-74.2123298,1.0,1
3918,4.614855,-74.1968057,1.0,1
3919,4.5861044,-74.1062193,1.0,1
3920,4.7501298,-74.112927,1.0,1
3921,4.5409938,-74.1179952,1.0,1
3922,4.6122882,-74.1888115,1.0,1
3923,4.575194,-74.123627,1.0,1
3925,4.5601004,-74.1161827,1.0,1
3926,4.6057075,-74.1040086,1.0,1
3927,4.7040062,-74.102028,1.0,1
3928,4.6753332,-74.0973606,1.0,1
3929,4.5904839,-74.1275214,1.0,1
3930,4.6191251,-74.1762542,1.0,1
3931,4.6853901,-74.0875117,1.0,1
3933,4.594399,-74.191517,1.0,1
3934,4.6616867,-74.0525487,1.0,1
3935,4.729271,-74.0436676,1.0,1
3936,4.6184783,-74.1328296,1.0,1
3937,4.588606,-74.1001491,1.0,1
3938,4.7018505,-74.052067,1.0,1
3939,4.7585389,-74.0974551,1.0,1
3940,4.5958232,-74.1753216,1.0,1
3941,4.6574175,-74.0675779,1.0,1
3942,4.6888279,-74.051247,1.0,1
3943,4.6261769,-74.1995485,1.0,1
3944,4.6945112,-74.1691121,1.0,1
3945,4.669781,-74.0646693,1.0,1
3946,4.5503727,-74.1407436,1.0,1
3947,4.6281364,-74.180034,1.0,1
3948,4.5896448,-74.0972581,1.0,1
3949,4.7127007,-74.1435692,1.0,1
3950,4.6118443,-74.0854427,1.0,1
3951,4.6981904,-74.1267781,1.0,1
3952,4.6274849,-74.116788,1.0,1
3953,4.7453209,-74.1181711,1.0,1
3956,4.7437548,-74.0441272,1.0,1
3957,4.6203187,-74.1906,1.0,1
3958,4.5477382,-74.1395962,1.0,1
3959,4.6377226,-74.1521597,1.0,1
3960,4.5984184,-74.1226084,1.0,1
3961,4.5610101,-74.1388858,1.0,1
3962,4.6985632,-74.0761113,1.0,1
3963,4.7147061,-74.1217069,1.0,1
3964,4.7420644,-74.1243299,1.0,1
3965,4.6805981,-74.1066529,1.0,1
3966,4.5705485,-74.0930062,1.0,1
3967,4.6741,-74.1521539,1.0,1
3968,4.5773762,-74.2215917,1.0,1
3969,4.5826646,-74.2277979,1.0,1
3970,4.6218267,-74.1898323,1.0,1
3971,4.5499703,-74.1412277,1.0,1
3972,4.604111,-74.1319444,1.0,1
3974,4.5759434,-74.1637035,1.0,1
3975,4.6254174,-74.1865922,1.0,1
3977,4.5781118,-74.1372725,1.0,1
3978,4.7374987,-74.0943307,1.0,1
3979,4.6992259,-74.0560877,1.0,1
3980,4.6716586,-74.0561164,1.0,1
3984,4.6823513,-74.0680231,1.0,1
3985,4.5732302,-74.0992525,1.0,1
3986,4.5370088,-74.1637666,1.0,1
3988,4.568113,-74.1651571,1.0,1
3989,4.5699745,-74.1695314,1.0,1
3990,4.7088075,-74.1308152,1.0,1
3991,4.5913558,-74.0707791,1.0,1
3992,4.6226957,-74.1860652,1.0,1
3994,4.507963,-74.1100758,1.0,1
3995,4.6729457,-74.0714003,1.0,1
3996,4.6145605,-74.0782862,1.0,1
3997,4.5795371,-74.0870914,1.0,1
3998,4.745838,-74.041145,1.0,1
3999,4.567892,-74.1158525,1.0,1
4000,4.6278494,-74.1779135,1.0,1
4001,4.7077325,-74.1227025,1.0,1
4003,4.6829033,-74.1302789,1.0,1
4004,4.5090413,-74.1068542,1.0,1
4006,4.604188,-74.082551,1.0,1
4007,4.5830747,-74.2158176,1.0,1
4008,4.7409216,-74.1003987,1.0,1
4010,4.7395474,-74.038259,1.0,1
4011,4.7300477,-74.0987824,1.0,1
4012,4.6461004,-74.1739876,1.0,1
4013,4.8042853,-74.1067244,1.0,1
4014,4.6219205,-74.2056474,1.0,1
4015,4.6887795,-74.0509032,1.0,1
4017,4.603607,-74.07595,1.0,1
4018,4.7444088,-74.1002326,1.0,1
4019,4.5889845,-74.2241843,1.0,1
4020,4.756724,-74.0956002,1.0,1
